   0.0000000e+00   0.0000000e+00   1.0000000e+06
   4.0000000e-03  -3.6689336e-12   1.0000000e+06
   8.0000000e-03  -1.0844234e-11   1.0000000e+06
   1.2000000e-02  -2.8383557e-11   1.0000000e+06
   1.6000000e-02  -7.3050197e-11   1.0000000e+06
   2.0000000e-02  -1.8753495e-10   9.9999999e+05
   2.4000000e-02  -4.8125870e-10   9.9999998e+05
   2.8000000e-02  -1.2349537e-09   9.9999995e+05
   3.2000000e-02  -3.1689790e-09   9.9999988e+05
   3.6000000e-02  -8.1318187e-09   9.9999969e+05
   4.0000000e-02  -2.0866807e-08   9.9999919e+05
   4.4000000e-02  -5.3545662e-08   9.9999793e+05
   4.8000000e-02  -1.3740182e-07   9.9999469e+05
   5.2000000e-02  -3.5258223e-07   9.9998639e+05
   5.6000000e-02  -9.0474803e-07   9.9996507e+05
   6.0000000e-02  -2.3216301e-06   9.9991037e+05
   6.4000000e-02  -5.9573583e-06   9.9977001e+05
   6.8000000e-02  -1.5286299e-05   9.9940997e+05
   7.2000000e-02  -3.9221121e-05   9.9848682e+05
   7.6000000e-02  -1.0061396e-04   9.9612283e+05
   8.0000000e-02  -2.5798411e-04   9.9008867e+05
   8.4000000e-02  -6.6070389e-04   9.7481282e+05
   8.8000000e-02  -1.6869185e-03   9.3694379e+05
   9.2000000e-02  -4.2740552e-03   8.4787553e+05
   9.6000000e-02  -1.0626950e-02   6.6344657e+05
   1.0000000e-01  -2.5311042e-02   3.7634075e+05
   1.0400000e-01  -4.3068628e-02   1.8959191e+05
   1.0800000e-01  -5.6157724e-02   1.1437739e+05
   1.1200000e-01  -6.6440225e-02   7.6899211e+04
   1.1600000e-01  -7.4843882e-02   5.5591487e+04
   1.2000000e-01  -8.1896157e-02   4.2340390e+04
   1.2400000e-01  -8.7925073e-02   3.3547582e+04
   1.2800000e-01  -9.3148292e-02   2.7420643e+04
   1.3200000e-01  -9.7717482e-02   2.2985867e+04
   1.3600000e-01  -1.0174242e-01   1.9677510e+04
   1.4000000e-01  -1.0530501e-01   1.7148739e+04
   1.4400000e-01  -1.0846785e-01   1.5177399e+04
   1.4800000e-01  -1.1127973e-01   1.3615931e+04
   1.5200000e-01  -1.1377932e-01   1.2363289e+04
   1.5600000e-01  -1.1599761e-01   1.1348473e+04
   1.6000000e-01  -1.1795973e-01   1.0520499e+04
   1.6400000e-01  -1.1968617e-01   9.8420849e+03
   1.6800000e-01  -1.2119374e-01   9.2855596e+03
   1.7200000e-01  -1.2249620e-01   8.8301540e+03
   1.7600000e-01  -1.2360482e-01   8.4601615e+03
   1.8000000e-01  -1.2452878e-01   8.1636738e+03
   1.8400000e-01  -1.2527540e-01   7.9316980e+03
   1.8800000e-01  -1.2585044e-01   7.7575386e+03
   1.9200000e-01  -1.2625819e-01   7.6363650e+03
   1.9600000e-01  -1.2650166e-01   7.5649153e+03
   2.0000000e-01  -1.2658263e-01   7.5413044e+03
   2.0400000e-01  -1.2650166e-01   7.5649153e+03
   2.0800000e-01  -1.2625819e-01   7.6363650e+03
   2.1200000e-01  -1.2585044e-01   7.7575386e+03
   2.1600000e-01  -1.2527540e-01   7.9316980e+03
   2.2000000e-01  -1.2452878e-01   8.1636738e+03
   2.2400000e-01  -1.2360482e-01   8.4601615e+03
   2.2800000e-01  -1.2249620e-01   8.8301540e+03
   2.3200000e-01  -1.2119374e-01   9.2855596e+03
   2.3600000e-01  -1.1968617e-01   9.8420849e+03
   2.4000000e-01  -1.1795973e-01   1.0520499e+04
   2.4400000e-01  -1.1599761e-01   1.1348473e+04
   2.4800000e-01  -1.1377932e-01   1.2363289e+04
   2.5200000e-01  -1.1127973e-01   1.3615931e+04
   2.5600000e-01  -1.0846785e-01   1.5177399e+04
   2.6000000e-01  -1.0530501e-01   1.7148739e+04
   2.6400000e-01  -1.0174242e-01   1.9677510e+04
   2.6800000e-01  -9.7717482e-02   2.2985867e+04
   2.7200000e-01  -9.3148292e-02   2.7420643e+04
   2.7600000e-01  -8.7925073e-02   3.3547582e+04
   2.8000000e-01  -8.1896157e-02   4.2340390e+04
   2.8400000e-01  -7.4843882e-02   5.5591487e+04
   2.8800000e-01  -6.6440225e-02   7.6899211e+04
   2.9200000e-01  -5.6157724e-02   1.1437739e+05
   2.9600000e-01  -4.3068628e-02   1.8959191e+05
   3.0000000e-01  -2.5311042e-02   3.7634075e+05
   3.0400000e-01  -1.0626950e-02   6.6344657e+05
   3.0800000e-01  -4.2740552e-03   8.4787553e+05
   3.1200000e-01  -1.6869185e-03   9.3694379e+05
   3.1600000e-01  -6.6070389e-04   9.7481282e+05
   3.2000000e-01  -2.5798411e-04   9.9008867e+05
   3.2400000e-01  -1.0061396e-04   9.9612283e+05
   3.2800000e-01  -3.9221121e-05   9.9848682e+05
   3.3200000e-01  -1.5286299e-05   9.9940997e+05
   3.3600000e-01  -5.9573583e-06   9.9977001e+05
   3.4000000e-01  -2.3216301e-06   9.9991037e+05
   3.4400000e-01  -9.0474803e-07   9.9996507e+05
   3.4800000e-01  -3.5258223e-07   9.9998639e+05
   3.5200000e-01  -1.3740182e-07   9.9999469e+05
   3.5600000e-01  -5.3545662e-08   9.9999793e+05
   3.6000000e-01  -2.0866807e-08   9.9999919e+05
   3.6400000e-01  -8.1318187e-09   9.9999969e+05
   3.6800000e-01  -3.1689791e-09   9.9999988e+05
   3.7200000e-01  -1.2349537e-09   9.9999995e+05
   3.7600000e-01  -4.8125871e-10   9.9999998e+05
   3.8000000e-01  -1.8753496e-10   9.9999999e+05
   3.8400000e-01  -7.3050207e-11   1.0000000e+06
   3.8800000e-01  -2.8383565e-11   1.0000000e+06
   3.9200000e-01  -1.0844239e-11   1.0000000e+06
   3.9600000e-01  -3.6689360e-12   1.0000000e+06
   4.0000000e-01   0.0000000e+00   1.0000000e+06
