   0.0000000e+00   0.0000000e+00   1.0000000e+06
   4.0000000e-03   2.0271750e-04   1.0000000e+06
   8.0000000e-03   4.0543499e-04   1.0000000e+06
   1.2000000e-02   6.0815248e-04   1.0000000e+06
   1.6000000e-02   8.1086995e-04   1.0000000e+06
   2.0000000e-02   1.0135874e-03   9.9999999e+05
   2.4000000e-02   1.2163047e-03   9.9999999e+05
   2.8000000e-02   1.4190216e-03   9.9999996e+05
   3.2000000e-02   1.6217377e-03   9.9999991e+05
   3.6000000e-02   1.8244515e-03   9.9999977e+05
   4.0000000e-02   2.0271595e-03   9.9999940e+05
   4.4000000e-02   2.2298527e-03   9.9999846e+05
   4.8000000e-02   2.4325076e-03   9.9999603e+05
   5.2000000e-02   2.6350642e-03   9.9998979e+05
   5.6000000e-02   2.8373680e-03   9.9997376e+05
   6.0000000e-02   3.0390224e-03   9.9993255e+05
   6.4000000e-02   3.2390071e-03   9.9982664e+05
   6.8000000e-02   3.4347002e-03   9.9955442e+05
   7.2000000e-02   3.6193634e-03   9.9885502e+05
   7.6000000e-02   3.7756832e-03   9.9705924e+05
   8.0000000e-02   3.8592062e-03   9.9245655e+05
   8.4000000e-02   3.7559951e-03   9.8071266e+05
   8.8000000e-02   3.1753366e-03   9.5109201e+05
   9.2000000e-02   1.3839874e-03   8.7862875e+05
   9.6000000e-02  -3.4118408e-03   7.1617783e+05
   1.0000000e-01  -1.5233532e-02   4.2702581e+05
   1.0400000e-01  -2.8874037e-02   2.2256563e+05
   1.0800000e-01  -3.7029805e-02   1.4217320e+05
   1.1200000e-01  -4.1690908e-02   1.0507832e+05
   1.1600000e-01  -4.3775609e-02   8.7663870e+04
   1.2000000e-01  -4.3714993e-02   8.0051095e+04
   1.2400000e-01  -4.1697510e-02   7.6594122e+04
   1.2800000e-01  -3.7808736e-02   7.4768878e+04
   1.3200000e-01  -3.2093854e-02   7.3682628e+04
   1.3600000e-01  -2.4579753e-02   7.2982679e+04
   1.4000000e-01  -1.5283760e-02   7.2505840e+04
   1.4400000e-01  -4.2176785e-03   7.2167192e+04
   1.4800000e-01   8.6101077e-03   7.1918691e+04
   1.5200000e-01   2.3193447e-02   7.1731416e+04
   1.5600000e-01   3.9527705e-02   7.1587101e+04
   1.6000000e-01   5.7609307e-02   7.1473760e+04
   1.6400000e-01   7.7435449e-02   7.1383269e+04
   1.6800000e-01   9.9003891e-02   7.1309976e+04
   1.7200000e-01   1.2231282e-01   7.1249854e+04
   1.7600000e-01   1.4736074e-01   7.1199975e+04
   1.8000000e-01   1.7414643e-01   7.1158173e+04
   1.8400000e-01   2.0266884e-01   7.1122819e+04
   1.8800000e-01   2.3292710e-01   7.1092669e+04
   1.9200000e-01   2.6492047e-01   7.1066764e+04
   1.9600000e-01   2.9864831e-01   7.1044352e+04
   2.0000000e-01   3.3411005e-01   7.1024840e+04
   2.0400000e-01   3.7130523e-01   7.1007754e+04
   2.0800000e-01   4.1023340e-01   7.0992711e+04
   2.1200000e-01   4.5089421e-01   7.0979402e+04
   2.1600000e-01   4.9328732e-01   7.0967573e+04
   2.2000000e-01   5.3741244e-01   7.0957014e+04
   2.2400000e-01   5.8326930e-01   7.0947550e+04
   2.2800000e-01   6.3085768e-01   7.0939037e+04
   2.3200000e-01   6.8017736e-01   7.0931353e+04
   2.3600000e-01   7.3122816e-01   7.0924394e+04
   2.4000000e-01   7.8400989e-01   7.0918072e+04
   2.4400000e-01   8.3852241e-01   7.0912312e+04
   2.4800000e-01   8.9476557e-01   7.0907051e+04
   2.5200000e-01   9.5273924e-01   7.0902232e+04
   2.5600000e-01   1.0124433e+00   7.0897808e+04
   2.6000000e-01   1.0738776e+00   7.0893737e+04
   2.6400000e-01   1.1370422e+00   7.0889984e+04
   2.6800000e-01   1.2019368e+00   7.0886515e+04
   2.7200000e-01   1.2685614e+00   7.0883305e+04
   2.7600000e-01   1.3369159e+00   7.0880327e+04
   2.8000000e-01   1.4070003e+00   7.0877561e+04
   2.8400000e-01   1.4788145e+00   7.0874999e+04
   2.8800000e-01   1.5523584e+00   7.0872822e+04
   2.9200000e-01   1.6276319e+00   7.0874667e+04
   2.9600000e-01   1.7046352e+00   7.0952743e+04
   3.0000000e-01   1.7833701e+00   7.2632565e+04
   3.0400000e-01   1.8515134e+00   9.5168535e+04
   3.0800000e-01   1.8972580e+00   2.1254800e+05
   3.1200000e-01   1.9235098e+00   4.6060780e+05
   3.1600000e-01   1.9364091e+00   7.1110858e+05
   3.2000000e-01   1.9421571e+00   8.6815895e+05
   3.2400000e-01   1.9446415e+00   9.4469693e+05
   3.2800000e-01   1.9457569e+00   9.7770332e+05
   3.3200000e-01   1.9463203e+00   9.9115999e+05
   3.3600000e-01   1.9466649e+00   9.9651870e+05
   3.4000000e-01   1.9469233e+00   9.9863266e+05
   3.4400000e-01   1.9471479e+00   9.9946352e+05
   3.4800000e-01   1.9473591e+00   9.9978960e+05
   3.5200000e-01   1.9475652e+00   9.9991749e+05
   3.5600000e-01   1.9477693e+00   9.9996765e+05
   3.6000000e-01   1.9479725e+00   9.9998732e+05
   3.6400000e-01   1.9481754e+00   9.9999503e+05
   3.6800000e-01   1.9483782e+00   9.9999805e+05
   3.7200000e-01   1.9485810e+00   9.9999924e+05
   3.7600000e-01   1.9487837e+00   9.9999970e+05
   3.8000000e-01   1.9489864e+00   9.9999988e+05
   3.8400000e-01   1.9491891e+00   9.9999995e+05
   3.8800000e-01   1.9493918e+00   9.9999998e+05
   3.9200000e-01   1.9495946e+00   9.9999999e+05
   3.9600000e-01   1.9497973e+00   1.0000000e+06
   4.0000000e-01   1.9500000e+00   1.0000000e+06
