   0.0000000e+00   0.0000000e+00   1.0000000e+06
   1.0000000e-02   2.0250381e-05   9.9999999e+05
   2.0000000e-02   4.0499482e-05   9.9999993e+05
   3.0000000e-02   6.0738367e-05   9.9999948e+05
   4.0000000e-02   8.0897052e-05   9.9999593e+05
   5.0000000e-02   1.0042623e-04   9.9996806e+05
   6.0000000e-02   1.1501440e-04   9.9974936e+05
   7.0000000e-02   9.0824598e-05   9.9803455e+05
   8.0000000e-02  -2.3745084e-04   9.8468680e+05
   9.0000000e-02  -2.9349132e-03   8.8649854e+05
   1.0000000e-01  -2.3192793e-02   4.0386836e+05
   1.1000000e-01  -5.8401069e-02   1.0156880e+05
   1.2000000e-01  -7.8049808e-02   4.5960151e+04
   1.3000000e-01  -9.0742523e-02   2.6893565e+04
   1.4000000e-01  -9.9429106e-02   1.8184217e+04
   1.5000000e-01  -1.0545703e-01   1.3495458e+04
   1.6000000e-01  -1.0955171e-01   1.0688252e+04
   1.7000000e-01  -1.1214747e-01   8.8773508e+03
   1.8000000e-01  -1.1352448e-01   7.6422158e+03
   1.9000000e-01  -1.1387384e-01   6.7622777e+03
   2.0000000e-01  -1.1333169e-01   6.1129393e+03
   2.1000000e-01  -1.1199849e-01   5.6196285e+03
   2.2000000e-01  -1.0995056e-01   5.2355835e+03
   2.3000000e-01  -1.0724732e-01   4.9303220e+03
   2.4000000e-01  -1.0393600e-01   4.6833091e+03
   2.5000000e-01  -1.0005482e-01   4.4803116e+03
   2.6000000e-01  -9.5635174e-02   4.3112157e+03
   2.7000000e-01  -9.0703235e-02   4.1686757e+03
   2.8000000e-01  -8.5281054e-02   4.0472513e+03
   2.9000000e-01  -7.9387417e-02   3.9428425e+03
   3.0000000e-01  -7.3038477e-02   3.8523110e+03
   3.1000000e-01  -6.6248240e-02   3.7732200e+03
   3.2000000e-01  -5.9028944e-02   3.7036536e+03
   3.3000000e-01  -5.1391351e-02   3.6420872e+03
   3.4000000e-01  -4.3344986e-02   3.5872953e+03
   3.5000000e-01  -3.4898328e-02   3.5382824e+03
   3.6000000e-01  -2.6058958e-02   3.4942333e+03
   3.7000000e-01  -1.6833691e-02   3.4544743e+03
   3.8000000e-01  -7.2286804e-03   3.4184450e+03
   3.9000000e-01   2.7505012e-03   3.3856752e+03
   4.0000000e-01   1.3098783e-02   3.3557685e+03
   4.1000000e-01   2.3811539e-02   3.3283880e+03
   4.2000000e-01   3.4884532e-02   3.3032464e+03
   4.3000000e-01   4.6313873e-02   3.2800968e+03
   4.4000000e-01   5.8095979e-02   3.2587262e+03
   4.5000000e-01   7.0227545e-02   3.2389502e+03
   4.6000000e-01   8.2705511e-02   3.2206081e+03
   4.7000000e-01   9.5527040e-02   3.2035593e+03
   4.8000000e-01   1.0868949e-01   3.1876805e+03
   4.9000000e-01   1.2219041e-01   3.1728630e+03
   5.0000000e-01   1.3602751e-01   3.1590109e+03
   5.1000000e-01   1.5019864e-01   3.1460390e+03
   5.2000000e-01   1.6470179e-01   3.1338713e+03
   5.3000000e-01   1.7953509e-01   3.1224403e+03
   5.4000000e-01   1.9469676e-01   3.1116854e+03
   5.5000000e-01   2.1018514e-01   3.1015522e+03
   5.6000000e-01   2.2599866e-01   3.0919918e+03
   5.7000000e-01   2.4213584e-01   3.0829601e+03
   5.8000000e-01   2.5859529e-01   3.0744173e+03
